date,team,elo
2023-02-26,NYI,1487
2023-02-28,NYI,1480
2023-03-04,NYI,1488
2023-03-07,NYI,1498
2023-03-09,NYI,1509
2023-03-11,NYI,1497
2023-03-14,NYI,1490
2023-03-15,NYI,1498
2023-03-18,NYI,1504
2023-03-21,NYI,1515
2023-03-24,NYI,1502
2023-03-25,NYI,1490
2023-03-27,NYI,1501
2023-03-29,NYI,1511
2023-04-01,NYI,1503
2023-04-02,NYI,1496
2023-04-06,NYI,1506
2023-04-08,NYI,1512
2023-04-10,NYI,1500
2023-04-12,NYI,1506
2023-04-17,NYI,1499
2023-04-19,NYI,1493
2023-04-21,NYI,1505
2023-04-23,NYI,1496
2023-04-25,NYI,1510
2023-04-28,NYI,1501
2023-10-14,NYI,1511
2023-10-17,NYI,1517
2023-10-20,NYI,1506
2023-10-21,NYI,1497
2023-10-24,NYI,1490
2023-10-26,NYI,1499
2023-10-28,NYI,1506
2023-10-30,NYI,1493
2023-11-02,NYI,1502
2023-11-04,NYI,1493
2023-11-07,NYI,1482
2023-11-09,NYI,1478
2023-11-11,NYI,1466
2023-11-13,NYI,1459
2023-11-15,NYI,1453
2023-11-16,NYI,1445
2023-11-18,NYI,1456
2023-11-22,NYI,1465
2023-11-24,NYI,1477
2023-11-25,NYI,1465
2023-11-28,NYI,1457
2023-11-30,NYI,1471
2023-12-02,NYI,1485
2023-12-05,NYI,1470
2023-12-07,NYI,1476
2023-12-09,NYI,1489
2023-12-11,NYI,1500
2023-12-13,NYI,1505
2023-12-15,NYI,1498
2023-12-16,NYI,1486
2023-12-19,NYI,1497
2023-12-20,NYI,1487
2023-12-23,NYI,1499
2023-12-27,NYI,1487
2023-12-29,NYI,1496
2023-12-31,NYI,1487
2024-01-02,NYI,1480
2024-01-04,NYI,1491
2024-01-06,NYI,1484
2024-01-09,NYI,1475
2024-01-11,NYI,1486
2024-01-13,NYI,1478
2024-01-15,NYI,1468
2024-01-16,NYI,1462
2024-01-19,NYI,1450
2024-01-21,NYI,1462
2024-01-23,NYI,1454
2024-01-25,NYI,1444
2024-01-27,NYI,1438
2024-02-05,NYI,1452
2024-02-08,NYI,1464
2024-02-10,NYI,1454
2024-02-13,NYI,1443
2024-02-18,NYI,1436
2024-02-20,NYI,1448
2024-02-22,NYI,1441
2024-02-24,NYI,1433
2024-02-26,NYI,1447
2024-02-29,NYI,1461
2024-03-02,NYI,1473
2024-03-05,NYI,1483
2024-03-07,NYI,1489
2024-03-10,NYI,1497
2024-03-11,NYI,1488
2024-03-14,NYI,1480
2024-03-16,NYI,1468
2024-03-17,NYI,1462
2024-03-19,NYI,1455
2024-03-21,NYI,1447
2024-03-23,NYI,1460
2024-03-24,NYI,1449
2024-03-28,NYI,1464
2024-03-30,NYI,1458
2024-04-01,NYI,1469
2024-04-02,NYI,1475
2024-04-04,NYI,1483
2024-04-06,NYI,1495
2024-04-09,NYI,1508
2024-04-11,NYI,1515
2024-04-13,NYI,1509
2024-04-15,NYI,1519
2024-04-17,NYI,1527
2024-04-20,NYI,1521
2021-02-01,NYR,1509
2021-02-04,NYR,1517
2021-02-08,NYR,1506
2021-02-10,NYR,1496
2021-02-12,NYR,1486
2021-02-16,NYR,1476
2021-02-18,NYR,1488
2021-02-20,NYR,1499
2021-02-24,NYR,1489
2021-02-26,NYR,1499
2021-02-28,NYR,1489
2021-03-02,NYR,1497
2021-03-04,NYR,1507
2021-03-06,NYR,1517
2021-03-07,NYR,1508
2021-03-09,NYR,1500
2021-03-11,NYR,1491
2021-03-13,NYR,1503
2021-03-15,NYR,1491
2021-03-17,NYR,1500
2021-03-19,NYR,1493
2021-03-20,NYR,1506
2021-03-22,NYR,1512
2021-03-25,NYR,1522
2021-03-27,NYR,1511
2021-03-28,NYR,1504
2021-03-30,NYR,1515
2021-04-01,NYR,1522
2021-04-03,NYR,1508
2021-04-06,NYR,1518
2021-04-08,NYR,1508
2021-04-09,NYR,1521
2021-04-11,NYR,1514
2021-04-13,NYR,1523
2021-04-15,NYR,1529
2021-04-17,NYR,1535
2021-04-18,NYR,1542
2021-04-20,NYR,1534
2021-04-22,NYR,1521
2021-04-23,NYR,1528
2021-04-25,NYR,1534
2021-04-27,NYR,1539
2021-04-29,NYR,1528
2021-05-01,NYR,1520
2021-05-03,NYR,1510
2021-05-05,NYR,1501
2021-05-06,NYR,1493
2021-05-08,NYR,1506
2021-10-13,NYR,1498
2021-10-14,NYR,1486
2021-10-16,NYR,1498
2021-10-18,NYR,1510
2021-10-21,NYR,1521
2021-10-23,NYR,1531
2021-10-25,NYR,1519
2021-10-29,NYR,1525
2021-10-31,NYR,1535
2021-11-02,NYR,1523
2021-11-05,NYR,1516
2021-11-06,NYR,1507
2021-11-08,NYR,1520
2021-11-13,NYR,1529
2021-11-14,NYR,1536
2021-11-16,NYR,1542
2021-11-18,NYR,1533
2021-11-21,NYR,1539
2021-11-24,NYR,1549
2021-11-26,NYR,1560
2021-12-01,NYR,1566
2021-12-03,NYR,1573
2021-12-04,NYR,1579
2021-12-07,NYR,1587
2021-12-08,NYR,1576
2021-12-10,NYR,1581
2021-12-12,NYR,1569
2021-12-14,NYR,1561
2021-12-15,NYR,1567
2021-12-17,NYR,1557
2021-12-29,NYR,1548
2021-12-31,NYR,1561
2022-01-02,NYR,1572
2022-01-03,NYR,1579
2022-01-06,NYR,1570
2022-01-08,NYR,1578
2022-01-10,NYR,1566
2022-01-13,NYR,1575
2022-01-15,NYR,1581
2022-01-19,NYR,1590
2022-01-21,NYR,1581
2022-01-22,NYR,1585
2022-01-24,NYR,1592
2022-01-27,NYR,1578
2022-01-28,NYR,1567
2022-01-30,NYR,1572
2022-02-01,NYR,1583
2022-02-15,NYR,1591
2022-02-17,NYR,1576
2022-02-20,NYR,1583
2022-02-24,NYR,1590
2022-02-26,NYR,1580
2022-02-27,NYR,1567
2022-03-02,NYR,1576
2022-03-04,NYR,1580
2022-03-06,NYR,1588
2022-03-08,NYR,1578
2022-03-10,NYR,1567
2022-03-12,NYR,1577
2022-03-15,NYR,1582
2022-03-17,NYR,1568
2022-03-19,NYR,1580
2022-03-20,NYR,1591
2022-03-22,NYR,1577
2022-03-25,NYR,1586
2022-03-27,NYR,1591
2022-03-29,NYR,1602
2022-03-30,NYR,1608
2022-04-01,NYR,1594
2022-04-03,NYR,1578
2022-04-05,NYR,1584
2022-04-07,NYR,1592
2022-04-09,NYR,1597
2022-04-12,NYR,1585
2022-04-13,NYR,1590
2022-04-16,NYR,1594
2022-04-19,NYR,1600
2022-04-21,NYR,1608
2022-04-23,NYR,1598
2022-04-26,NYR,1587
2022-04-27,NYR,1570
2022-04-29,NYR,1578
2022-05-03,NYR,1566
2022-05-05,NYR,1575
2022-05-07,NYR,1565
2022-05-09,NYR,1556
2022-05-11,NYR,1565
2022-05-13,NYR,1576
2022-05-15,NYR,1584
2022-05-18,NYR,1576
2022-05-20,NYR,1568
2022-05-22,NYR,1578
2022-05-24,NYR,1588
2022-05-26,NYR,1579
2022-05-28,NYR,1589
2022-05-30,NYR,1600
2022-06-01,NYR,1610
2022-06-03,NYR,1620
2022-06-05,NYR,1611
2022-06-07,NYR,1603
2022-06-09,NYR,1593
2022-06-11,NYR,1586
2022-10-11,NYR,1597
2022-10-13,NYR,1608
2022-10-14,NYR,1596
2022-10-17,NYR,1600
2022-10-20,NYR,1583
2022-10-23,NYR,1568
2022-10-25,NYR,1560
2022-10-26,NYR,1549
2022-10-29,NYR,1560
2022-10-30,NYR,1566
2022-11-01,NYR,1571
2022-11-03,NYR,1562
2022-11-06,NYR,1548
2022-11-08,NYR,1536
2022-11-10,NYR,1544
2022-11-12,NYR,1533
2022-11-13,NYR,1539
2022-11-17,NYR,1527
2022-11-19,NYR,1534
2022-11-22,NYR,1545
2022-11-23,NYR,1531
2022-11-26,NYR,1521
2022-11-28,NYR,1510
2022-11-30,NYR,1519
2022-12-02,NYR,1506
2022-12-03,NYR,1491
2022-12-05,NYR,1501
2022-12-07,NYR,1514
2022-12-09,NYR,1528
2022-12-12,NYR,1537
2022-12-15,NYR,1548
2022-12-17,NYR,1554
2022-12-18,NYR,1559
2022-12-20,NYR,1550
2022-12-22,NYR,1558
2022-12-27,NYR,1547
2022-12-29,NYR,1540
2023-01-01,NYR,1550
2023-01-03,NYR,1562
2023-01-05,NYR,1568
2023-01-07,NYR,1557
2023-01-10,NYR,1566
2023-01-12,NYR,1575
2023-01-15,NYR,1559
2023-01-16,NYR,1565
2023-01-19,NYR,1557
2023-01-23,NYR,1565
2023-01-25,NYR,1557
2023-01-27,NYR,1564
2023-02-06,NYR,1571
2023-02-08,NYR,1577
2023-02-10,NYR,1584
2023-02-11,NYR,1596
2023-02-15,NYR,1603
2023-02-17,NYR,1612
2023-02-18,NYR,1599
2023-02-20,NYR,1586
2023-02-23,NYR,1574
2023-02-25,NYR,1562
2023-02-26,NYR,1571
2023-03-01,NYR,1577
2023-03-02,NYR,1564
2023-03-04,NYR,1559
2023-03-09,NYR,1566
2023-03-11,NYR,1575
2023-03-12,NYR,1564
2023-03-14,NYR,1571
2023-03-16,NYR,1578
2023-03-18,NYR,1585
2023-03-19,NYR,1592
2023-03-21,NYR,1582
2023-03-23,NYR,1594
2023-03-25,NYR,1603
2023-03-28,NYR,1607
2023-03-30,NYR,1596
2023-03-31,NYR,1583
2023-04-02,NYR,1590
2023-04-05,NYR,1598
2023-04-06,NYR,1586
2023-04-08,NYR,1591
2023-04-10,NYR,1578
2023-04-13,NYR,1567
2023-04-18,NYR,1578
2023-04-20,NYR,1588
2023-04-22,NYR,1576
2023-04-24,NYR,1564
2023-04-27,NYR,1555
2023-04-29,NYR,1565
2023-05-01,NYR,1556
2023-10-12,NYR,1566
2023-10-14,NYR,1551
2023-10-16,NYR,1556
2023-10-19,NYR,1544
2023-10-21,NYR,1554
2023-10-24,NYR,1562
2023-10-26,NYR,1573
2023-10-28,NYR,1583
2023-10-30,NYR,1592
2023-11-02,NYR,1600
2023-11-04,NYR,1588
2023-11-07,NYR,1594
2023-11-09,NYR,1601
2023-11-12,NYR,1604
2023-11-18,NYR,1613
2023-11-20,NYR,1604
2023-11-22,NYR,1612
2023-11-24,NYR,1619
2023-11-25,NYR,1629
2023-11-27,NYR,1615
2023-11-29,NYR,1620
2023-12-02,NYR,1628
2023-12-03,NYR,1631
2023-12-05,NYR,1618
2023-12-09,NYR,1604
2023-12-10,NYR,1613
2023-12-12,NYR,1601
2023-12-15,NYR,1604
2023-12-16,NYR,1616
2023-12-19,NYR,1626
2023-12-22,NYR,1613
2023-12-23,NYR,1618
2023-12-27,NYR,1623
2023-12-29,NYR,1613
2023-12-30,NYR,1621
2024-01-02,NYR,1608
2024-01-04,NYR,1611
2024-01-06,NYR,1597
2024-01-08,NYR,1585
2024-01-11,NYR,1573
2024-01-13,NYR,1561
2024-01-14,NYR,1567
2024-01-16,NYR,1574
2024-01-18,NYR,1565
2024-01-20,NYR,1554
2024-01-21,NYR,1559
2024-01-23,NYR,1544
2024-01-26,NYR,1534
2024-01-27,NYR,1542
2024-02-05,NYR,1553
2024-02-07,NYR,1562
2024-02-09,NYR,1567
2024-02-12,NYR,1574
2024-02-15,NYR,1579
2024-02-18,NYR,1586
2024-02-20,NYR,1595
2024-02-22,NYR,1603
2024-02-24,NYR,1611
2024-02-25,NYR,1596
2024-02-28,NYR,1600
2024-03-02,NYR,1590
2024-03-04,NYR,1581
2024-03-09,NYR,1588
2024-03-11,NYR,1594
2024-03-12,NYR,1605
2024-03-14,NYR,1594
2024-03-16,NYR,1601
2024-03-17,NYR,1607
2024-03-19,NYR,1595
2024-03-21,NYR,1605
2024-03-23,NYR,1615
2024-03-26,NYR,1621
2024-03-28,NYR,1632
2024-03-30,NYR,1637
2024-04-01,NYR,1621
2024-04-03,NYR,1626
2024-04-05,NYR,1633
2024-04-07,NYR,1637
2024-04-09,NYR,1624
2024-04-11,NYR,1608
2024-04-13,NYR,1614
2024-04-15,NYR,1620
2021-01-31,OTT,1491
2021-02-02,OTT,1483
2021-02-04,OTT,1495
2021-02-06,OTT,1484
2021-02-08,OTT,1474
2021-02-09,OTT,1464
2021-02-11,OTT,1456
2021-02-13,OTT,1468
2021-02-15,OTT,1481
2021-02-17,OTT,1473
2021-02-18,OTT,1465
2021-02-21,OTT,1475
2021-02-23,OTT,1484
2021-02-25,OTT,1493
2021-02-27,OTT,1482
2021-03-01,OTT,1491
2021-03-02,OTT,1481
2021-03-04,OTT,1472
2021-03-07,OTT,1483
2021-03-08,OTT,1476
2021-03-10,OTT,1469
2021-03-12,OTT,1462
2021-03-14,OTT,1473
2021-03-15,OTT,1462
2021-03-17,OTT,1452
2021-03-22,OTT,1462
2021-03-24,OTT,1472
2021-03-25,OTT,1462
2021-04-01,OTT,1451
2021-04-03,OTT,1463
2021-04-05,OTT,1456
2021-04-07,OTT,1448
2021-04-08,OTT,1440
2021-04-10,OTT,1434
2021-04-12,OTT,1446
2021-04-14,OTT,1438
2021-04-17,OTT,1450
2021-04-19,OTT,1462
2021-04-22,OTT,1474
2021-04-24,OTT,1465
2021-04-26,OTT,1475
2021-04-28,OTT,1484
2021-05-01,OTT,1474
2021-05-03,OTT,1483
2021-05-05,OTT,1492
2021-05-08,OTT,1503
2021-05-09,OTT,1493
2021-05-12,OTT,1504
2021-10-14,OTT,1514
2021-10-16,OTT,1505
2021-10-17,OTT,1513
2021-10-21,OTT,1500
2021-10-23,OTT,1490
2021-10-25,OTT,1481
2021-10-29,OTT,1491
2021-11-01,OTT,1479
2021-11-02,OTT,1472
2021-11-04,OTT,1464
2021-11-06,OTT,1457
2021-11-09,OTT,1451
2021-11-11,OTT,1440
2021-11-13,OTT,1451
2021-11-14,OTT,1441
2021-11-22,OTT,1436
2021-11-24,OTT,1427
2021-11-26,OTT,1419
2021-11-27,OTT,1410
2021-12-01,OTT,1399
2021-12-02,OTT,1415
2021-12-04,OTT,1429
2021-12-06,OTT,1440
2021-12-07,OTT,1430
2021-12-11,OTT,1444
2021-12-14,OTT,1459
2021-12-16,OTT,1454
2021-12-18,OTT,1445
2022-01-01,OTT,1440
2022-01-13,OTT,1453
2022-01-15,OTT,1465
2022-01-18,OTT,1451
2022-01-20,OTT,1446
2022-01-22,OTT,1439
2022-01-23,OTT,1450
2022-01-25,OTT,1456
2022-01-27,OTT,1449
2022-01-29,OTT,1438
2022-01-31,OTT,1449
2022-02-01,OTT,1441
2022-02-07,OTT,1448
2022-02-08,OTT,1462
2022-02-10,OTT,1454
2022-02-12,OTT,1446
2022-02-13,OTT,1459
2022-02-15,OTT,1450
2022-02-17,OTT,1459
2022-02-19,OTT,1450
2022-02-20,OTT,1443
2022-02-22,OTT,1456
2022-02-26,OTT,1443
2022-03-01,OTT,1439
2022-03-03,OTT,1434
2022-03-05,OTT,1424
2022-03-06,OTT,1418
2022-03-08,OTT,1432
2022-03-10,OTT,1439
2022-03-12,OTT,1427
2022-03-14,OTT,1416
2022-03-16,OTT,1407
2022-03-18,OTT,1415
2022-03-19,OTT,1405
2022-03-22,OTT,1398
2022-03-24,OTT,1412
2022-03-26,OTT,1407
2022-03-29,OTT,1402
2022-04-01,OTT,1413
2022-04-03,OTT,1421
2022-04-05,OTT,1431
2022-04-07,OTT,1423
2022-04-09,OTT,1418
2022-04-10,OTT,1409
2022-04-12,OTT,1420
2022-04-14,OTT,1435
2022-04-16,OTT,1428
2022-04-18,OTT,1418
2022-04-19,OTT,1432
2022-04-22,OTT,1443
2022-04-23,OTT,1449
2022-04-26,OTT,1456
2022-04-28,OTT,1450
2022-04-29,OTT,1458
2022-10-13,OTT,1449
2022-10-15,OTT,1444
2022-10-18,OTT,1458
2022-10-20,OTT,1469
2022-10-22,OTT,1476
2022-10-24,OTT,1487
2022-10-27,OTT,1478
2022-10-29,OTT,1472
2022-11-01,OTT,1467
2022-11-03,OTT,1459
2022-11-05,OTT,1446
2022-11-08,OTT,1435
2022-11-10,OTT,1427
2022-11-12,OTT,1437
2022-11-14,OTT,1429
2022-11-16,OTT,1439
2022-11-19,OTT,1430
2022-11-21,OTT,1419
2022-11-23,OTT,1414
2022-11-25,OTT,1424
2022-11-27,OTT,1438
2022-11-30,OTT,1429
2022-12-02,OTT,1442
2022-12-03,OTT,1449
2022-12-06,OTT,1439
2022-12-08,OTT,1432
2022-12-10,OTT,1445
2022-12-12,OTT,1451
2022-12-14,OTT,1459
2022-12-17,OTT,1469
2022-12-18,OTT,1463
2022-12-20,OTT,1457
2022-12-22,OTT,1448
2022-12-27,OTT,1463
2022-12-29,OTT,1477
2022-12-31,OTT,1467
2023-01-01,OTT,1477
2023-01-03,OTT,1483
2023-01-07,OTT,1473
2023-01-09,OTT,1463
2023-01-12,OTT,1471
2023-01-14,OTT,1464
2023-01-16,OTT,1457
2023-01-18,OTT,1468
2023-01-20,OTT,1460
2023-01-21,OTT,1452
2023-01-25,OTT,1461
2023-01-27,OTT,1475
2023-01-28,OTT,1482
2023-01-31,OTT,1491
2023-02-11,OTT,1482
2023-02-13,OTT,1491
2023-02-14,OTT,1501
2023-02-17,OTT,1486
2023-02-19,OTT,1495
2023-02-20,OTT,1490
2023-02-24,OTT,1485
2023-02-25,OTT,1495
2023-02-27,OTT,1504
2023-02-28,OTT,1512
2023-03-02,OTT,1525
2023-03-04,OTT,1530
2023-03-06,OTT,1517
2023-03-09,OTT,1529
2023-03-11,OTT,1518
2023-03-12,OTT,1507
2023-03-14,OTT,1499
2023-03-16,OTT,1491
2023-03-18,OTT,1482
2023-03-20,OTT,1493
2023-03-21,OTT,1489
2023-03-23,OTT,1500
2023-03-25,OTT,1492
2023-03-27,OTT,1502
2023-03-30,OTT,1509
2023-04-01,OTT,1500
2023-04-02,OTT,1487
2023-04-04,OTT,1481
2023-04-06,OTT,1474
2023-04-08,OTT,1485
2023-04-10,OTT,1497
2023-04-13,OTT,1488
2023-10-11,OTT,1481
2023-10-14,OTT,1488
2023-10-15,OTT,1498
2023-10-18,OTT,1505
2023-10-21,OTT,1493
2023-10-24,OTT,1482
2023-10-26,OTT,1473
2023-10-28,OTT,1484
2023-11-02,OTT,1475
2023-11-04,OTT,1464
2023-11-08,OTT,1478
2023-11-09,OTT,1469
2023-11-11,OTT,1477
2023-11-16,OTT,1485
2023-11-18,OTT,1494
2023-11-24,OTT,1482
2023-11-27,OTT,1474
2023-12-01,OTT,1461
2023-12-02,OTT,1470
2023-12-05,OTT,1483
2023-12-07,OTT,1474
2023-12-09,OTT,1485
2023-12-12,OTT,1475
2023-12-14,OTT,1465
2023-12-15,OTT,1459
2023-12-17,OTT,1454
2023-12-19,OTT,1445
2023-12-21,OTT,1439
2023-12-23,OTT,1449
2023-12-27,OTT,1463
2023-12-29,OTT,1454
2023-12-31,OTT,1464
2024-01-02,OTT,1457
2024-01-04,OTT,1449
2024-01-06,OTT,1444
2024-01-09,OTT,1436
2024-01-11,OTT,1428
2024-01-13,OTT,1434
2024-01-16,OTT,1427
2024-01-18,OTT,1436
2024-01-20,OTT,1429
2024-01-21,OTT,1442
2024-01-23,OTT,1452
2024-01-25,OTT,1445
2024-01-27,OTT,1437
2024-01-29,OTT,1449
2024-01-31,OTT,1462
2024-02-10,OTT,1473
2024-02-13,OTT,1479
2024-02-15,OTT,1465
2024-02-17,OTT,1452
2024-02-19,OTT,1466
2024-02-20,OTT,1461
2024-02-22,OTT,1473
2024-02-24,OTT,1484
2024-02-26,OTT,1474
2024-02-27,OTT,1467
2024-03-01,OTT,1454
2024-03-02,OTT,1446
2024-03-06,OTT,1435
2024-03-07,OTT,1428
2024-03-09,OTT,1415
2024-03-12,OTT,1425
2024-03-14,OTT,1435
2024-03-16,OTT,1447
2024-03-17,OTT,1441
2024-03-19,OTT,1435
2024-03-21,OTT,1426
2024-03-23,OTT,1439
2024-03-24,OTT,1453
2024-03-27,OTT,1466
2024-03-28,OTT,1472
2024-03-30,OTT,1485
2024-04-02,OTT,1476
2024-04-04,OTT,1468
2024-04-06,OTT,1457
2024-04-07,OTT,1469
2024-04-09,OTT,1463
2024-04-11,OTT,1477
2024-04-13,OTT,1484
2024-04-15,OTT,1478
2024-04-16,OTT,1492
2022-02-05,PAC,1489
2023-02-04,PAC,1480
2021-01-31,PHI,1509
2021-02-03,PHI,1498
2021-02-05,PHI,1488
2021-02-07,PHI,1499
2021-02-18,PHI,1487
2021-02-21,PHI,1479
2021-02-24,PHI,1489
2021-02-27,PHI,1499
2021-02-28,PHI,1509
2021-03-02,PHI,1500
2021-03-04,PHI,1512
2021-03-06,PHI,1503
2021-03-07,PHI,1492
2021-03-09,PHI,1499
2021-03-11,PHI,1489
2021-03-13,PHI,1479
2021-03-15,PHI,1491
2021-03-17,PHI,1482
2021-03-18,PHI,1495
2021-03-20,PHI,1488
2021-03-22,PHI,1479
2021-03-23,PHI,1468
2021-03-25,PHI,1458
2021-03-27,PHI,1469
2021-03-29,PHI,1477
2021-03-31,PHI,1464
2021-04-03,PHI,1458
2021-04-05,PHI,1470
2021-04-06,PHI,1460
2021-04-08,PHI,1454
2021-04-10,PHI,1465
2021-04-11,PHI,1451
2021-04-13,PHI,1445
2021-04-15,PHI,1459
2021-04-17,PHI,1451
2021-04-18,PHI,1443
2021-04-22,PHI,1456
2021-04-23,PHI,1449
2021-04-25,PHI,1456
2021-04-27,PHI,1445
2021-04-29,PHI,1434
2021-05-01,PHI,1422
2021-05-03,PHI,1436
2021-05-04,PHI,1429
2021-05-07,PHI,1444
2021-05-08,PHI,1438
2021-05-10,PHI,1447
2021-10-15,PHI,1436
2021-10-18,PHI,1447
2021-10-20,PHI,1459
2021-10-23,PHI,1452
2021-10-27,PHI,1466
2021-10-28,PHI,1477
2021-10-30,PHI,1469
2021-11-02,PHI,1476
2021-11-04,PHI,1468
2021-11-06,PHI,1481
2021-11-10,PHI,1471
2021-11-12,PHI,1486
2021-11-13,PHI,1476
2021-11-16,PHI,1486
2021-11-18,PHI,1478
2021-11-20,PHI,1469
2021-11-23,PHI,1464
2021-11-24,PHI,1459
2021-11-26,PHI,1452
2021-11-28,PHI,1443
2021-12-01,PHI,1437
2021-12-05,PHI,1431
2021-12-06,PHI,1424
2021-12-08,PHI,1415
2021-12-10,PHI,1430
2021-12-11,PHI,1440
2021-12-14,PHI,1448
2021-12-16,PHI,1437
2021-12-18,PHI,1446
2021-12-29,PHI,1457
2021-12-30,PHI,1448
2022-01-01,PHI,1440
2022-01-04,PHI,1431
2022-01-06,PHI,1424
2022-01-08,PHI,1414
2022-01-13,PHI,1409
2022-01-15,PHI,1403
2022-01-17,PHI,1396
2022-01-18,PHI,1388
2022-01-20,PHI,1378
2022-01-22,PHI,1368
2022-01-24,PHI,1361
2022-01-25,PHI,1355
2022-01-29,PHI,1368
2022-02-01,PHI,1380
2022-02-09,PHI,1370
2022-02-12,PHI,1363
2022-02-15,PHI,1359
2022-02-17,PHI,1352
2022-02-21,PHI,1348
2022-02-22,PHI,1342
2022-02-26,PHI,1356
2022-03-01,PHI,1350
2022-03-03,PHI,1345
2022-03-05,PHI,1356
2022-03-08,PHI,1370
2022-03-10,PHI,1367
2022-03-12,PHI,1364
2022-03-13,PHI,1354
2022-03-17,PHI,1369
2022-03-18,PHI,1361
2022-03-20,PHI,1374
2022-03-22,PHI,1366
2022-03-24,PHI,1381
2022-03-25,PHI,1378
2022-03-27,PHI,1373
2022-03-29,PHI,1369
2022-04-02,PHI,1364
2022-04-03,PHI,1380
2022-04-05,PHI,1371
2022-04-07,PHI,1384
2022-04-09,PHI,1373
2022-04-12,PHI,1369
2022-04-13,PHI,1364
2022-04-16,PHI,1357
2022-04-17,PHI,1348
2022-04-19,PHI,1345
2022-04-21,PHI,1356
2022-04-24,PHI,1370
2022-04-25,PHI,1361
2022-04-27,PHI,1355
2022-04-29,PHI,1347
2022-10-13,PHI,1356
2022-10-15,PHI,1369
2022-10-18,PHI,1386
2022-10-19,PHI,1382
2022-10-22,PHI,1395
2022-10-23,PHI,1383
2022-10-27,PHI,1398
2022-10-29,PHI,1392
2022-11-01,PHI,1387
2022-11-02,PHI,1382
2022-11-05,PHI,1395
2022-11-08,PHI,1408
2022-11-10,PHI,1399
2022-11-12,PHI,1389
2022-11-13,PHI,1382
2022-11-15,PHI,1374
2022-11-17,PHI,1371
2022-11-19,PHI,1363
2022-11-21,PHI,1357
2022-11-23,PHI,1351
2022-11-25,PHI,1345
2022-11-26,PHI,1341
2022-11-29,PHI,1356
2022-12-01,PHI,1352
2022-12-03,PHI,1346
2022-12-05,PHI,1363
2022-12-07,PHI,1356
2022-12-09,PHI,1352
2022-12-11,PHI,1344
2022-12-13,PHI,1341
2022-12-15,PHI,1356
2022-12-17,PHI,1350
2022-12-20,PHI,1360
2022-12-22,PHI,1357
2022-12-23,PHI,1354
2022-12-29,PHI,1365
2022-12-31,PHI,1380
2023-01-02,PHI,1390
2023-01-05,PHI,1400
2023-01-08,PHI,1394
2023-01-09,PHI,1409
2023-01-11,PHI,1422
2023-01-14,PHI,1436
2023-01-16,PHI,1432
2023-01-17,PHI,1438
2023-01-19,PHI,1425
2023-01-21,PHI,1436
2023-01-22,PHI,1429
2023-01-24,PHI,1421
2023-01-26,PHI,1415
2023-01-28,PHI,1430
2023-02-06,PHI,1420
2023-02-09,PHI,1433
2023-02-11,PHI,1424
2023-02-12,PHI,1416
2023-02-16,PHI,1410
2023-02-18,PHI,1402
2023-02-20,PHI,1415
2023-02-21,PHI,1409
2023-02-24,PHI,1399
2023-02-25,PHI,1394
2023-03-01,PHI,1388
2023-03-05,PHI,1399
2023-03-07,PHI,1394
2023-03-09,PHI,1391
2023-03-11,PHI,1385
2023-03-14,PHI,1379
2023-03-17,PHI,1391
2023-03-18,PHI,1386
2023-03-21,PHI,1400
2023-03-23,PHI,1414
2023-03-25,PHI,1424
2023-03-28,PHI,1433
2023-03-30,PHI,1426
2023-04-01,PHI,1417
2023-04-02,PHI,1410
2023-04-04,PHI,1403
2023-04-06,PHI,1397
2023-04-08,PHI,1391
2023-04-09,PHI,1388
2023-04-11,PHI,1396
2023-04-13,PHI,1406
2023-10-12,PHI,1416
2023-10-14,PHI,1409
2023-10-17,PHI,1421
2023-10-19,PHI,1435
2023-10-21,PHI,1430
2023-10-24,PHI,1427
2023-10-26,PHI,1439
2023-10-28,PHI,1425
2023-10-30,PHI,1418
2023-11-01,PHI,1410
2023-11-03,PHI,1424
2023-11-04,PHI,1417
2023-11-07,PHI,1404
2023-11-10,PHI,1415
2023-11-11,PHI,1430
2023-11-15,PHI,1445
2023-11-18,PHI,1460
2023-11-19,PHI,1465
2023-11-22,PHI,1456
2023-11-24,PHI,1449
2023-11-25,PHI,1461
2023-11-28,PHI,1453
2023-11-30,PHI,1444
2023-12-02,PHI,1456
2023-12-04,PHI,1466
2023-12-07,PHI,1477
2023-12-09,PHI,1491
2023-12-12,PHI,1483
2023-12-14,PHI,1492
2023-12-16,PHI,1500
2023-12-19,PHI,1512
2023-12-21,PHI,1502
2023-12-22,PHI,1491
2023-12-28,PHI,1504
2023-12-29,PHI,1494
2023-12-31,PHI,1484
2024-01-02,PHI,1478
2024-01-04,PHI,1464
2024-01-06,PHI,1474
2024-01-08,PHI,1464
2024-01-10,PHI,1472
2024-01-12,PHI,1483
2024-01-13,PHI,1497
2024-01-15,PHI,1508
2024-01-18,PHI,1519
2024-01-20,PHI,1510
2024-01-21,PHI,1497
2024-01-23,PHI,1487
2024-01-25,PHI,1478
2024-01-27,PHI,1471
2024-02-06,PHI,1486
2024-02-08,PHI,1497
2024-02-10,PHI,1505
2024-02-12,PHI,1512
2024-02-15,PHI,1504
2024-02-17,PHI,1495
2024-02-21,PHI,1501
2024-02-24,PHI,1493
2024-02-25,PHI,1483
2024-02-27,PHI,1494
2024-03-01,PHI,1484
2024-03-02,PHI,1492
